Time,Duration,SrcDevice,DstDevice,Protocol,SrcPort,DstPort,SrcPackets,DstPackets,SrcBytes,DstBytes
1721084410,9603,Comp794320,Comp547568,17,Port48706,67,10126,3667,6227490,4924781
1721084492,8340,Comp794320,Comp721407,6,Port31447,53,1663,2146,314307,3115992
1721084945,528,Comp860515,DNS,6,Port33758,443,11491,1483,7572569,1969424
1721085032,4140,Comp627014,Comp567603,17,Port32453,137,8454,9106,12300570,4735120
1721085156,15034,Comp424132,Comp477748,6,Port39171,25,7040,8842,9018240,5172570
1721085249,8251,Comp131751,Comp437739,6,Port53059,80,6954,4241,7148712,5025585
1721086344,17095,Comp584383,Comp627014,6,Port46891,80,6920,11264,6913080,15713280
1721086754,4426,Comp658094,FileServer,6,Port18985,25,6788,11596,3991344,10737896
1721086828,17420,Comp141961,Comp579118,6,Port16959,445,4208,7449,4498352,8745126
1721089216,14530,Comp860515,BackupServer,6,Port44413,110,8858,3145,11125648,2160615
1721089335,6453,Comp588967,Comp547568,6,Port42652,443,3032,6078,2595392,7846698
1721089336,10978,Comp562571,Comp349447,6,Port24735,53,7842,9865,1489980,6353060
1721089629,17791,Comp477748,Comp892394,17,Port55125,138,6317,6083,6651801,5760601
1721089952,11398,Comp257122,FileServer,6,Port28013,22,4395,5926,988875,4883024
1721090476,16770,Comp231236,Comp567603,6,Port22693,22,9647,6391,4939264,8059051
1721091958,1985,Comp228954,Comp224037,6,Port36886,995,3822,10105,1253616,12196735
1721093217,2944,Comp943258,Comp318192,6,Port13458,80,7914,4928,894282,6233920
1721093637,27,Comp654763,Comp364557,6,Port45901,80,3010,2196,3473540,478728
1721095726,5855,Comp593707,Comp147986,6,Port58891,443,2407,6165,2361267,2453670
1721095898,14205,Comp638936,Comp127895,6,Port62000,25,6902,7604,4389672,10409876
1721095919,17350,Comp329842,Comp898521,6,Port29842,445,11708,11216,6977968,2579680
1721096458,9761,Comp235883,Comp885616,6,Port18378,22,3599,1358,3519822,1588860
1721097421,7607,Comp885616,Comp235883,6,Port31928,993,1374,11311,1119810,10926426
1721097700,16768,Comp278057,Comp349447,6,Port7716,25,1445,9666,547655,5306634
1721097995,10589,Comp293600,Comp952578,6,Port44104,22,5902,8525,4373382,809875
1721098114,9670,Comp627014,Comp549343,6,Port28686,993,9392,2827,11026208,152658
1721098499,1529,Comp731825,Comp723487,6,Port8886,22,8547,2476,7230762,3322792
1721099205,3864,Comp207492,Comp477748,6,Port36293,22,2510,5130,3037100,990090
1721100227,12559,Comp437739,Comp364557,6,Port47382,443,10019,2190,7824839,2468130
1721101021,12572,Comp679356,Comp912181,6,Port15732,143,1979,7871,1272497,1967750
1721101310,8926,Comp802471,Comp187068,6,Port27139,3389,6711,9027,7536453,5587713
1721101546,12617,Comp147986,Comp387691,6,Port58471,3389,10188,5738,3514860,1095958
1721101811,12443,Comp892394,Comp920919,6,Port46820,443,9694,8300,9257770,8051000
1721101866,1180,Comp721407,Comp516294,6,Port52559,25,8425,9346,8079575,1775740
1721102018,15029,Comp207492,Comp847313,6,Port30028,587,3973,10954,1764012,10450116
1721103476,12486,Comp943990,Comp827253,6,Port32871,53,9194,8258,3797122,11899778
1721103886,3949,Comp885616,Comp898521,6,Port33085,995,4640,2804,751680,3148892
1721104116,3826,Comp794320,Comp405733,6,Port30058,445,4204,1564,1076224,1565564
1721104142,17244,Comp567603,Comp922028,6,Port10329,110,6392,11284,1144168,15368808
1721104824,4582,Comp721407,Comp675254,6,Port3652,3389,7409,9281,6957051,11489878
1721107163,583,Comp692997,Comp387691,6,Port54716,443,2510,10192,544670,11313120
1721109125,566,Comp228954,Comp499855,17,Port35659,53,11186,5081,8814568,4374741
1721109297,4109,Comp314473,Comp943258,6,Port35382,53,10403,1890,2101406,1151010
1721109400,11293,Comp846125,Comp663497,6,Port39456,445,3393,7173,4013919,6771312
1721109816,8213,Comp658094,Comp573916,6,Port27634,80,2901,7676,2985129,1496820
1721110393,13171,Comp278057,Comp955337,6,Port58544,25,828,2598,385848,3444948
1721112035,4177,Comp387691,Comp972911,6,Port31344,25,4874,5638,5424762,7509816
1721112224,4149,Comp593707,WebServer,6,Port33350,445,2051,5077,754768,2142494
1721112499,7276,Comp349447,Comp356695,6,Port35301,3389,11165,3115,10796555,3566675
1721112641,14265,Comp892394,Mail,6,Port11176,80,10769,9805,10499775,10334470
1721114448,9053,Comp943258,DNS,6,Port12209,53,9943,5828,6731411,7494808
1721114796,13716,Comp952578,Comp588967,6,Port12639,445,3379,11115,3591877,15027480
1721116801,1687,Comp826274,Comp336148,6,Port17415,25,8280,16,11782440,18000
1721117215,7376,Comp638936,Comp593922,6,Port11337,25,5895,11264,3790485,15837184
1721117349,7873,Comp834256,Comp100000,6,Port15482,445,3280,7939,1485840,4080646
1721117543,1228,Comp314473,Comp424132,6,Port61570,443,6415,8401,4394275,5779888
1721117933,5656,Comp584383,Comp852902,6,Port24291,22,1984,3453,1724096,887421
1721117999,5044,Comp228954,Comp884824,17,Port52207,137,11520,946,2534400,1220340
1721118235,8201,Comp147986,Comp329480,6,Port26392,53,1966,2777,2833006,1235765
1721118497,2978,Comp114833,Comp678020,6,Port54231,587,3618,5311,2623050,4116025
1721119344,4853,Comp562571,Comp972911,6,Port49608,445,2657,4055,3844679,1123235
1721119603,17258,Comp490789,Comp860515,6,Port55242,587,6257,2316,9028851,963456
1721119951,2575,Comp972911,Comp558739,6,Port19627,25,8064,151,1072512,154775
1721119985,14719,Comp664505,Comp224037,6,Port7193,995,11497,8371,2356885,3398626
1721121080,9771,Comp150536,Comp255630,6,Port20901,53,4664,8003,1417856,6338376
1721122264,1411,Comp721407,Comp490789,6,Port46322,3389,2416,1936,2099504,1353264
1721122375,7215,Comp385395,Comp678020,17,Port43231,67,260,9397,144560,8804989
1721123548,9242,Comp912181,Comp324834,6,Port46462,143,7175,11730,473550,4879680
1721123923,4990,Comp593922,Comp493273,6,Port65111,993,11748,11997,10138524,8961759
1721123939,4804,Comp860515,Comp972911,6,Port15527,587,764,2334,393460,193722
1721124147,12819,Comp477748,Comp860515,6,Port29678,445,11953,5126,15192263,4080296
1721124355,579,Comp127895,Comp567603,17,Port32677,68,3156,632,3632556,122608
1721124502,16708,Comp920919,Comp892394,6,Port10652,25,10900,147,13875700,162141
1721124660,5802,Comp329842,Comp884824,17,Port43758,1900,831,10122,721308,12946038
1721125080,6870,Comp235883,Comp954988,6,Port4179,993,10700,11616,11288500,7271616
1721125749,2297,Comp731825,Comp458510,6,Port58912,445,3962,2427,625996,3223056
1721125833,15857,Comp439536,Comp393198,6,Port6724,80,3298,5564,3789402,3405168
1721126387,4009,Comp852902,Comp714275,6,Port8147,143,2477,288,1731423,378432
1721126825,14467,Comp692997,Comp943990,17,Port12222,138,1604,9789,73784,7811622
1721126897,5878,Comp826274,Comp111156,6,Port58581,143,9581,6576,1485055,5576448
1721127454,571,Comp744581,Comp714633,6,Port56599,445,833,3505,408170,2229180
1721127771,7360,Comp795264,Comp846125,6,Port60530,993,5561,11630,3253185,16340150
1721127985,9419,Comp130485,Comp122535,6,Port54778,110,11383,1632,3915752,1747872
1721128081,8432,Comp802471,Comp782474,6,Port60607,995,4860,3209,5647320,2464512
1721128266,17767,Comp654763,Comp517345,6,Port31436,25,9925,8972,6868100,10775372
1721130074,9364,Comp255630,Comp458510,6,Port1335,993,8308,4904,3464436,3506360
1721130465,14022,Comp675254,Comp918279,17,Port29285,123,9544,8406,9763512,11087514
1721130932,6660,Comp912181,Comp393198,6,Port15281,443,11366,2846,7967566,2083272
1721131842,2608,Comp111156,Comp898521,6,Port16814,110,1175,7900,1382975,9653800
1721131856,8970,Comp606940,Comp405733,6,Port45617,110,3619,6695,2786630,2751645
1721131955,10078,Comp356695,Comp362609,17,Port11788,67,3858,564,4374972,488424
1721131971,7522,Comp122535,Comp314473,17,Port21780,53,801,3873,1029285,3621255
1721133035,13798,Comp187068,Comp923139,6,Port26355,22,1275,3569,197625,2887321
1721133097,17359,Comp405733,Comp731825,6,Port4964,445,1318,7096,286006,4931720
1721134885,1455,Comp884824,Comp516294,6,Port46267,3389,11396,5259,12603976,215619
1721135047,1218,Comp396858,Comp846125,6,Port50242,443,10286,5736,8671098,8391768
1721135154,4930,Comp744581,Comp606940,6,Port37053,445,7061,2034,2760851,722070
1721135269,10547,Comp847313,Comp387691,6,Port2868,445,10150,11146,852600,3243486
1721136297,765,Comp943258,Comp972911,17,Port51798,138,4127,8996,5918118,11011104
1721137425,3486,Comp918279,Comp606940,6,Port29797,445,5704,8040,1003904,1214040
1721137572,7362,Comp573916,Comp336148,6,Port18207,995,10602,3307,7580430,3816278
1721137658,6758,Comp954988,Comp396858,6,Port62154,587,1772,8191,641464,4521432
1721138350,15236,Comp803281,Comp309437,6,Port56465,995,1755,2818,1082835,3074438
1721138851,9836,Comp744581,Comp826274,6,Port29424,443,6318,5837,6886620,2066298
1721139478,15701,Comp324834,Comp922028,6,Port29620,993,3033,3218,2374839,3430388
1721139680,13676,Comp207492,Comp122535,6,Port59851,995,8021,3637,802100,5411856
1721139985,7454,Comp834256,Comp424132,6,Port13355,53,7631,7792,1274377,6046592
1721140467,17599,Comp405733,Comp721407,6,Port27409,995,3987,3767,5657553,3220785
1721140609,15187,Comp127895,Comp431255,6,Port37821,587,1390,8761,565730,8182774
1721140709,8885,Comp993209,Comp593707,6,Port23389,445,991,6047,658024,3416555
1721141455,15310,Comp692997,Comp362609,6,Port21385,993,5315,11772,6303590,9935568
1721142975,4626,Comp567603,Comp356695,6,Port7951,53,3863,2302,4882832,2251356
1721143234,3748,Comp111156,Comp668118,6,Port18231,587,407,11338,184778,861688
1721143272,14248,Comp144583,Comp439536,6,Port24125,443,8287,1589,3008181,1113889
1721143507,14203,Comp966362,Comp884824,6,Port55052,995,11486,6596,7787508,5336164
1721143649,3989,Comp547568,Mail,17,Port22763,67,11740,4468,6257420,1536992
1721146478,13571,Comp584383,Comp744581,6,Port11421,443,1414,9027,1503082,6562629
1721147121,9141,Comp664505,Comp744581,6,Port55636,443,2281,1565,2511381,962475
1721147235,10055,Comp852902,Comp721407,6,Port23719,443,572576,3057,515318932,9412004
1721147364,15240,Comp966362,Comp362609,6,Port60369,995,10974,2769,6507582,1268202
1721147419,2882,Comp231236,Comp627014,6,Port8057,993,6895,11048,7625870,14925848
1721147660,7268,Comp654763,Comp993209,17,Port2438,53,5480,6420,4274400,6227400
1721147871,5218,Comp946215,Comp490789,6,Port60485,443,11108,1970,9375152,1881350
1721149329,10026,Comp516294,Comp364557,17,Port7362,67,7958,9481,9716718,11680592
1721150116,2843,Comp714633,Comp593922,6,Port1575,25,11818,3426,11711638,243246
1721150200,2152,Comp356695,Comp962233,6,Port42519,995,10364,2697,10260360,1140831
1721150699,12531,Comp918279,Comp782474,6,Port21491,995,11979,5932,8900397,1797396
1721151842,1008,Comp324834,Comp638936,6,Port32295,3389,6689,9499,8428140,8995553
1721152075,7511,Comp803281,Comp920919,17,Port27370,123,4495,10074,328135,5429886
1721152631,17753,Comp803281,Comp100000,17,Port20176,53,738,186,122508,199764
1721153278,17980,Comp593922,Comp606940,6,Port32063,993,8758,10776,8994466,15248040
1721153481,3220,Comp364557,Mail,6,Port17791,53,3190,11964,2957130,6939120
1721153922,16687,Comp144583,Comp385395,6,Port15519,22,132,3850,59136,2009700
1721154133,6040,Comp923139,Comp349447,6,Port15518,143,9635,6203,8835295,4658453
1721154730,3575,Comp329842,Comp588967,6,Port8666,445,5089,4516,997444,3405064
1721155221,9084,Comp493273,Comp547568,6,Port34921,143,6635,5710,6144010,3214730
1721155334,8791,Comp744581,Comp892394,6,Port36409,53,9408,7827,5334336,4265715
1721156220,6741,Comp675254,Comp231236,17,Port2151,500,3949,7806,3550151,4558704
1721156437,7689,Comp884824,Comp573916,6,Port30668,3389,9801,5696,5263137,4277696
1721156680,1753,Comp574773,Comp847313,6,Port48690,80,7000,5702,7672000,3940082
1721156743,4747,Comp638936,Comp231236,6,Port1106,110,6811,5862,1382633,4138572
1721156763,3545,Comp499855,Comp336148,17,Port20402,53,3223,4896,4099656,2306016
1721157041,16779,Comp918279,Comp885616,6,Port63019,80,9465,1478,7212330,1426270
1721157431,8882,Comp898521,Comp595110,6,Port28559,22,2892,4451,1084500,3347152
1721157458,9831,Comp714633,Comp556450,6,Port2092,110,7429,8586,10727476,3211164
1721158206,7898,Comp962233,Comp714275,17,Port35025,68,9940,11733,1908480,13352154
1721158685,15923,Comp860515,Mail,6,Port27525,22,1398,9752,1151952,12921400
1721158722,14367,Comp235883,Comp627014,17,Port14659,138,4801,10337,710548,6357255
1721159094,12412,Comp654038,Comp364557,6,Port5760,25,8131,9397,11001243,7536394
1721159499,5612,Comp852902,Comp834256,6,Port58033,110,3288,6028,891048,8559760
1721159642,5552,Comp898521,Comp393198,6,Port53461,995,336,8184,136752,4092000
1721161753,16925,Comp744581,Comp846141,6,Port45027,445,4910,10037,4895270,3593246
1721161776,16741,Comp638936,Comp920919,6,Port2162,587,5961,2674,7934091,1457330
1721161839,5091,Comp952578,Comp329480,6,Port57168,110,11047,1789,7158456,1245144
1721161852,6056,Comp884824,Comp144583,6,Port31557,995,9687,3196,4058853,2195652
1721161870,5964,Comp692997,Comp356695,6,Port31696,3389,2170,6353,1193500,5832054
1721163106,14115,Comp362609,Comp547568,6,Port57645,995,3325,9434,4585175,4179262
1721163239,17087,Comp972911,Comp150536,6,Port28922,110,2223,5402,3041064,4499866
1721163733,15977,Comp692997,Comp627014,6,Port16261,80,10929,11794,2382522,2323418
1721163735,15128,Comp955337,Comp678020,6,Port16322,445,4245,3898,5747730,5542956
1721164527,6272,Comp923139,Comp731825,6,Port60817,993,10694,5543,13549298,2605210
1721164745,5706,Comp627014,Comp207492,17,Port36172,138,726,11021,599676,5653773
1721164820,16001,Comp293600,Comp731825,6,Port38370,587,6706,2048,2769578,563200
1721165187,7115,Comp356695,DNS,6,Port39290,995,899,9989,637391,5903499
1721165307,3876,Comp595110,Comp396858,17,Port15253,123,6655,1812,7793005,2649144
1721165447,15160,Comp141961,Comp962233,6,Port28114,110,132,10885,57288,9894465
1721165648,8633,Comp141961,Comp499855,6,Port62409,53,1876,3878,1016792,3928414
1721166006,1550,Comp574773,Comp228954,6,Port10402,143,1755,7622,1247805,6936020
1721166035,16131,Comp131751,Comp922028,6,Port62393,443,8509,8540,1174242,4500580
1721167400,5304,Comp721407,Comp952578,6,Port18642,995,7685,4514,4910715,5367146
1721167591,5562,Comp122535,Comp714633,6,Port20101,80,6700,6603,1574500,3565620
1721167594,9568,Comp972911,Comp885616,17,Port1943,161,2357,9081,117850,10888119
1721167894,4864,Comp228954,Comp304009,6,Port43839,80,3190,10510,1929950,15544290
1721167955,14920,Comp356695,Comp431255,6,Port21612,445,4534,1302,5200498,71610
1721168685,12449,Comp150536,Comp847313,6,Port30660,53,11745,5945,17312130,1688380
1721169112,10163,Comp224037,Comp147986,6,Port38489,110,8467,10236,5757560,11822580
1721169910,3602,Comp638936,Comp588967,6,Port41937,80,380,6670,433200,1440720
1721170448,8816,Comp654038,Comp431255,17,Port62678,500,382,345,139430,375360
1721171260,4903,Comp834256,Comp477748,6,Port36877,443,4172,1506,4042668,600894
1721171571,17318,Comp675254,Comp692997,6,Port12500,587,2509,9818,2539108,8787110
1721172035,14268,Comp562571,Comp431255,6,Port46409,443,4885,5080,2564625,5039360
1721172231,2096,Comp943258,Comp579118,6,Port4602,22,11950,8447,8281350,4240394
1721172659,9505,Comp794320,Comp920919,6,Port55444,80,2349,10711,2391282,13838612
1721172751,14041,Comp995267,Comp329480,6,Port20139,995,7163,1061,3567174,1447204
1721172781,9419,Comp884824,Comp490789,6,Port47616,443,523834,5461,621791948,6492458
1721172900,2287,Comp516294,Comp122535,6,Port11139,587,7920,1763,2977920,1969271
1721173117,2517,Comp198162,Comp995267,17,Port27260,500,6561,10106,5386581,10328332
1721173832,13191,Comp516294,Comp593707,6,Port45893,443,6193,5428,780318,2252620
1721174901,9432,Comp664505,Comp892394,6,Port41108,443,3313,10519,2289283,12948889
1721174933,9776,Comp658094,Comp846141,6,Port1394,53,11590,3598,8970660,1745030
1721176227,4859,Comp955337,Comp493273,6,Port3258,53,3209,1743,4001623,719859
1721176500,4764,Comp714275,Comp318192,6,Port64301,25,1732,10407,1018416,11208339
1721177592,7330,Comp111156,Comp356695,17,Port35141,123,1152,7358,55296,1574612
1721177632,9780,Comp627014,Comp384614,6,Port56224,445,809,2314,79282,3191006
1721177953,8437,Comp324834,Comp246872,6,Port5714,3389,4237,8331,3503999,5006931
1721177966,15829,Comp224037,Comp364557,6,Port32678,143,9794,5004,12007444,3783024
1721178036,3403,Comp396858,Comp943990,6,Port38202,445,1856,559,2487040,576329
1721178588,8499,Comp664505,Comp744581,6,Port60435,995,50,3125,61000,4134375
1721178647,4235,Comp573916,Comp493273,6,Port46865,587,6359,9001,3408424,10477164
1721178824,119,Comp431255,Comp384614,6,Port41541,80,6739,1526,5087945,911022
1721179086,7465,Comp803281,Comp892394,6,Port19955,80,6760,4051,9031360,4593834
1721179665,1019,Comp679356,Comp255630,6,Port65133,445,17,3116,21488,1919456
1721180272,6698,Comp593707,Comp692997,6,Port22161,80,2438,8795,1711476,6983230
1721180540,11387,Comp663497,Comp147986,17,Port18978,123,4179,10319,3100818,10742079
1721181065,6765,Comp558739,Comp516294,6,Port47713,445,8876,9450,1251516,7966350
1721181372,12203,Comp943990,Comp147986,6,Port65336,445,7810,8586,2233660,970218
1721181451,5310,Comp490789,Comp147986,6,Port56301,80,9774,1074,7936488,112770
1721182097,7232,Comp912181,Comp329480,6,Port12652,22,6568,10970,5221560,2654740
1721182455,15752,Comp692997,Comp954988,6,Port53626,993,4842,1941,4256118,314442
1721182998,4370,Comp993209,Comp593922,6,Port23823,110,6718,4863,3332128,5363889
1721183124,9017,Comp324834,Comp562571,6,Port15344,445,4619,9933,1713649,3178560
1721183370,12887,Comp664505,Comp224037,6,Port61363,53,1888,2884,1321600,1133412
1721183655,6517,Comp638936,Comp675254,6,Port62299,80,6910,2601,9135020,1295298
1721185626,5475,Comp593707,Comp654763,6,Port24928,22,3537,315,5153409,92925
1721186678,12559,Comp995267,Comp141961,6,Port2714,25,3173,4298,368068,5613188
1721187815,1333,Comp141961,Comp794320,17,Port14560,67,8520,5941,4762680,1009970
1721188111,4780,Comp131751,Comp224037,6,Port35939,587,793,5608,635193,1788952
1721188556,7373,Comp314473,Comp356695,6,Port4861,993,280,476,99400,175168
1721188589,3913,Comp246872,Comp638936,6,Port15678,110,4274,2459,2372070,400817
1721189509,9704,Comp679356,BackupServer,6,Port10633,25,7143,51,1621461,20655
1721189546,11149,Comp100000,Comp920919,6,Port62445,22,10077,2699,7225209,839389
1721191566,17381,Comp147986,Comp898521,6,Port23940,443,6205,7256,8252650,3903728
1721191884,10831,Comp131751,Comp606940,6,Port25542,587,3104,104,4330080,27352
1721192407,10660,Comp329480,Comp912181,6,Port28198,445,4128,1977,251808,2785593
1721192947,13065,Comp324834,Comp336148,17,Port1864,500,4542,6528,4401198,7755264
1721193608,3750,Comp336148,Comp516294,6,Port36018,22,4017,6717,5479188,6589377
1721194232,8468,Comp328683,FileServer,6,Port59889,53,8025,10754,9317025,9732370
1721194314,14979,Comp131751,Comp141961,6,Port53510,22,9587,6882,1246310,7239864
1721194734,3161,Comp293600,Comp393198,6,Port17197,143,8506,11110,5180154,15709540
1721195169,5247,Comp943990,Comp579118,17,Port1889,137,4584,8686,5216592,2023838
1721195453,3959,Comp782474,Comp131751,6,Port50915,22,3450,6605,5071500,5383075
1721196618,17267,Comp574773,Comp100000,6,Port55286,445,959,4597,448812,1475637
1721196796,6375,Comp516294,Comp952578,6,Port60487,110,9575,1335,4337475,934500
1721196926,5856,Comp147986,Comp111156,6,Port38263,3389,11544,8461,4663776,11439272
1721197032,14676,Comp424132,Comp946215,17,Port31571,500,658,11256,885668,10817016
1721197185,16371,Comp574773,Comp795264,6,Port49825,25,1565,4391,472630,4241706
1721198094,90,Comp349447,Comp668118,6,Port45562,587,2575,4266,1478050,767880
1721198408,15821,Comp130485,Comp228954,17,Port49858,161,9569,1173,2258284,1433406
1721199064,12729,Comp972911,DNS,17,Port19369,138,2596,7171,3662956,7766193
1721199575,15552,Comp993209,Comp385395,6,Port59291,587,168,3719,22848,2086359
1721199941,1562,Comp405733,Comp549343,6,Port3422,110,4031,121,3144180,63767
1721200116,709,Comp309437,Comp920919,6,Port7048,587,4373,90,1163218,79380
1721200629,6045,Comp714275,Comp130485,6,Port43264,993,4743,4027,3007062,4618969
1721201847,15297,Comp567603,Comp150536,6,Port37893,443,6182,5549,5557618,4289377
1721202242,8974,Comp364557,Comp995267,6,Port36767,993,2903,5486,3074277,7076940
1721202322,12983,Comp593707,Comp946215,6,Port59667,3389,358,8883,311818,3011337
1721202424,4412,Comp954988,Comp385395,6,Port57204,993,1288,6336,853944,6633792
1721202486,6018,Comp364557,Comp803281,6,Port47421,443,8809,9416,3964050,11713504
1721203055,15802,Comp255630,Comp846125,6,Port11648,143,7917,3564,9595404,3820608
1721203641,8822,Comp574773,Comp362609,6,Port7254,995,3127,2785,3227064,1467695
1721204449,14033,Comp723487,Mail,6,Port10038,995,11289,6474,11526069,4641858
1721205211,11518,Comp328683,Comp744581,6,Port40632,80,6494,1267,7552522,913507
1721205316,3161,Comp574773,Comp144583,6,Port47008,22,9563,9174,3452243,4495260
1721207243,16983,Comp723487,Comp556450,6,Port52625,993,9508,2225,13986268,520650
1721207833,17031,Comp898521,Comp100000,6,Port7676,53,3602,10981,4977964,3426072
1721209192,14041,Comp490789,Comp860515,6,Port18755,3389,7093,11804,4837426,11473488
1721209740,8451,Comp654038,Comp567603,6,Port22830,22,7117,6449,2398429,2373232
1721209755,7713,Comp922028,Comp955337,6,Port41827,995,5467,3745,3203662,4475275
1721210742,5359,Comp846141,Comp231236,6,Port4027,587,7624,4064,4627768,4864608
1721211059,11617,Comp723487,Comp679356,17,Port55240,67,4034,5151,5889640,3291489
1721211453,5581,Comp349447,Comp692997,6,Port6223,22,1178,5751,543058,3289572
1721211486,3346,Comp588967,Comp860515,6,Port34819,995,542,907,766930,1331476
1721211719,1093,Comp972911,Comp885616,6,Port61206,25,5363,2370,2021851,137460
1721212123,7631,Comp362609,Comp490789,6,Port13551,25,10956,9471,15261708,3939936
1721212155,14676,Comp664505,Comp918279,6,Port45362,993,2573,632,3594481,662336
1721212346,14243,Comp794320,Comp923139,6,Port36485,587,7103,5381,6591584,7070634
1721212677,15289,Comp955337,Comp826274,17,Port53915,53,1970,10500,388090,7455000
1721213655,10919,Comp943990,Comp384614,6,Port38957,110,7578,1048,7130898,1144416
1721213886,15617,Comp111156,Comp458510,6,Port55744,445,2209,11106,3026330,3964842
1721214000,14098,Comp714633,Comp892394,6,Port27012,445,5286,5675,7368684,7905275
1721214102,14520,Comp803281,Comp477748,6,Port11600,110,9699,5080,6857193,4521200
1721214135,9177,Comp111156,Comp795264,6,Port44867,110,4473,8559,3310020,9594639
1721214815,1538,Comp584383,Comp122535,6,Port63450,22,11210,9326,6726000,2769822
1721215024,6843,Comp995267,Comp198162,6,Port28979,22,560,5676,196560,4325112
1721215123,15249,Comp549343,Comp860515,6,Port53922,3389,1007,997,1000958,1098694
1721215319,13365,Comp860515,Comp387691,17,Port57627,68,2028,11623,2997384,7473589
1721215661,226,Comp405733,Comp439536,6,Port42668,3389,2926,106,1258180,152852
1721216495,1688,Comp516294,Comp304009,6,Port52093,22,5107,10459,6480783,13073750
1721217061,11854,Comp562571,Comp122535,17,Port37344,68,10966,5208,1962914,1187424
1721217088,17614,Comp918279,Comp847313,6,Port52941,143,2901,6177,351021,7820082
1721217723,13165,Comp943258,Comp918279,17,Port22712,161,4283,9180,5803465,5498820
1721218125,17070,Comp654038,Comp574773,6,Port34962,995,534,11286,108936,10146114
1721218679,1196,Comp579118,Comp336148,6,Port6043,110,8574,1805,5521656,1147980
1721218954,15846,Comp228954,Comp384614,6,Port13690,587,6552,9736,8694504,10368840
1721219104,2309,Comp943258,Comp517345,6,Port38383,110,541,7933,297009,5283378
1721220818,15917,Comp490789,Comp458510,6,Port47757,993,5569,4419,2667551,3159585
1721221081,17536,Comp141961,Comp477748,17,Port2944,500,2622,5108,259578,4546120
1721222161,9199,Comp847313,Comp304009,17,Port5470,67,5057,9256,5340192,3313648
1721222302,9586,Comp147986,Comp884824,17,Port1434,68,3411,1680,1729377,1112160
1721222491,8963,Comp675254,Comp385395,6,Port34413,110,9410,6070,1994920,679840
1721223271,9958,Comp995267,Comp955337,6,Port22650,25,690,8666,505770,1083250
1721224638,14761,Comp955337,DNS,6,Port4441,443,7194,6469,2071872,6430186
1721224865,5067,Comp118871,Comp721407,6,Port52221,25,9518,5374,12173522,2396804
1721225456,5099,Comp314473,Comp834256,6,Port35113,443,17,6247,19227,6353199
1721225704,17432,Comp955337,Comp393198,6,Port1670,995,10853,6138,15953910,7052562
1721226418,15298,Comp993209,Comp118871,6,Port45274,25,9143,9644,13431067,9750084
1721227284,9725,Comp114833,Comp966362,6,Port59822,995,3352,9851,4230224,6442554
1721228433,3616,Comp517345,Comp846125,6,Port28067,445,5791,11022,4476443,9489942
1721228906,17199,Comp493273,Comp499855,6,Port62287,22,8171,865,2353248,1022430
1721228951,15824,Comp567603,Comp187068,6,Port27919,587,6202,3834,632604,2066526
1721229045,5910,Comp918279,Comp943990,17,Port6019,53,9078,10521,1570494,6828129
1721229520,9739,Comp627014,Comp579118,6,Port8945,445,10674,7703,4077468,3027279
1721230330,7549,Comp567603,Comp329480,6,Port5343,443,4296,4521,5709384,1505493
1721230880,15177,Comp846125,Comp826274,6,Port20496,443,1311,7540,458850,1017900
1721231258,12370,Comp723487,Comp860515,6,Port25851,110,5177,5557,905975,794651
1721231992,8877,Comp328683,Comp954988,6,Port29684,25,7193,10649,10106165,2726144
1721232291,17423,Comp150536,Comp207492,17,Port32030,67,9300,6697,6277500,7781914
1721232501,10952,Comp675254,Comp723487,6,Port56734,993,3386,5366,2204286,5135262
1721232654,8713,Comp111156,Comp314473,6,Port1772,3389,11138,7482,5346240,1256976
1721233027,16682,Comp187068,Comp384614,6,Port58954,53,441,2281,627543,2648241
1721233607,8096,Comp943990,Comp595110,6,Port16437,110,6967,9248,3817916,10496480
1721234029,7528,Comp437739,Comp431255,17,Port62541,1900,5249,2437,6792206,3326505
1721234138,6994,Comp356695,Comp362609,17,Port9742,67,8338,284,12406944,412936
1721234251,3965,Comp314473,Comp638936,6,Port7492,53,3404,615,2375992,99630
1721234458,5027,Comp943990,Comp439536,6,Port8862,993,11183,793,11876346,637572
1721236904,1638,Comp794320,Comp141961,6,Port20133,143,18,1208,1368,1483424
1721236987,13106,Comp255630,Comp336148,6,Port61764,443,9788,608,11559628,236512
1721237097,10620,Comp405733,Comp593707,17,Port30887,137,5915,3614,8635900,3295968
1721237586,16786,Comp431255,Comp593707,6,Port11684,445,6191,11529,2005884,1982988
1721237695,10999,Comp846125,Comp860515,17,Port42424,68,3734,1230,201636,589170
1721238027,1448,Comp846125,Comp954988,6,Port33797,587,4701,8113,488904,11926110
1721238065,11173,Comp490789,Comp966362,6,Port46362,110,5210,10453,6715690,11487847
1721238657,3155,Comp593922,Comp393198,6,Port48862,22,3733,9710,1478268,4087910
1721238837,669,Comp127895,Comp141961,17,Port51731,161,141,4344,90663,6446496
1721239109,11927,Comp147986,Comp547568,6,Port10783,22,4806,633,2547180,212055
1721239422,494,Comp228954,Comp606940,6,Port33013,443,4821,4421,2309259,2621653
1721240025,7364,Comp892394,Comp679356,6,Port41709,22,8663,7218,2434303,4965984
1721240343,16117,Comp235883,Comp356695,6,Port36930,995,5645,9090,3590220,8690040
